"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1645","Попытка отправки формы с валидацией с не пройденной валидацией по полю","All Tests","Tue Jan 20 11:17:19 UTC 2026","passed","Tue Jan 20 11:17:21 UTC 2026","tests.FormsTests","Forms Tests","tests.FormsTests","tryToRegisterWithFailedValidationAtAnyFieldInValidationForm"
"","2063","Попытка отправки формы с валидацией с не пройденной валидацией по полю","All Tests","Tue Jan 20 11:17:13 UTC 2026","passed","Tue Jan 20 11:17:15 UTC 2026","tests.FormsTests","Forms Tests","tests.FormsTests","tryToRegisterWithFailedValidationAtAnyFieldInValidationForm"
"","2014","Попытка отправки простой формы регистрации с пустым аттрибутом","All Tests","Tue Jan 20 11:17:05 UTC 2026","passed","Tue Jan 20 11:17:08 UTC 2026","tests.FormsTests","Forms Tests","tests.FormsTests","tryToRegisterWithAnyEmptyAttributeInSimpleRegistrationForm"
"","1985","Попытка отправки простой формы регистрации с пустым аттрибутом","All Tests","Tue Jan 20 11:17:08 UTC 2026","passed","Tue Jan 20 11:17:10 UTC 2026","tests.FormsTests","Forms Tests","tests.FormsTests","tryToRegisterWithAnyEmptyAttributeInSimpleRegistrationForm"
"","10620","Успешная отправка простой формы регистрации","All Tests","Tue Jan 20 11:16:48 UTC 2026","passed","Tue Jan 20 11:16:59 UTC 2026","tests.FormsTests","Forms Tests","tests.FormsTests","registerWithFullFilledSimpleRegistrationForm"
"","2129","Попытка отправки простой формы регистрации с пустым аттрибутом","All Tests","Tue Jan 20 11:17:02 UTC 2026","passed","Tue Jan 20 11:17:04 UTC 2026","tests.FormsTests","Forms Tests","tests.FormsTests","tryToRegisterWithAnyEmptyAttributeInSimpleRegistrationForm"
"","1920","Успешная отправка формы регистрации с валидацией","All Tests","Tue Jan 20 11:16:59 UTC 2026","passed","Tue Jan 20 11:17:01 UTC 2026","tests.FormsTests","Forms Tests","tests.FormsTests","registerWithFullValidatedFormWithValidation"
"","2007","Попытка отправки формы с валидацией с не пройденной валидацией по полю","All Tests","Tue Jan 20 11:17:15 UTC 2026","passed","Tue Jan 20 11:17:17 UTC 2026","tests.FormsTests","Forms Tests","tests.FormsTests","tryToRegisterWithFailedValidationAtAnyFieldInValidationForm"
"","1643","Попытка отправки формы с валидацией с не пройденной валидацией по полю","All Tests","Tue Jan 20 11:17:18 UTC 2026","passed","Tue Jan 20 11:17:19 UTC 2026","tests.FormsTests","Forms Tests","tests.FormsTests","tryToRegisterWithFailedValidationAtAnyFieldInValidationForm"
"","1711","Попытка отправки простой формы регистрации с пустым аттрибутом","All Tests","Tue Jan 20 11:17:04 UTC 2026","passed","Tue Jan 20 11:17:05 UTC 2026","tests.FormsTests","Forms Tests","tests.FormsTests","tryToRegisterWithAnyEmptyAttributeInSimpleRegistrationForm"
"","1660","Попытка отправки простой формы регистрации с пустым аттрибутом","All Tests","Tue Jan 20 11:17:10 UTC 2026","passed","Tue Jan 20 11:17:11 UTC 2026","tests.FormsTests","Forms Tests","tests.FormsTests","tryToRegisterWithAnyEmptyAttributeInSimpleRegistrationForm"
"","1660","Попытка отправки формы с валидацией с не пройденной валидацией по полю","All Tests","Tue Jan 20 11:17:12 UTC 2026","passed","Tue Jan 20 11:17:13 UTC 2026","tests.FormsTests","Forms Tests","tests.FormsTests","tryToRegisterWithFailedValidationAtAnyFieldInValidationForm"
"","2105","Попытка отправки формы с валидацией с не пройденной валидацией по полю","All Tests","Tue Jan 20 11:17:21 UTC 2026","passed","Tue Jan 20 11:17:23 UTC 2026","tests.FormsTests","Forms Tests","tests.FormsTests","tryToRegisterWithFailedValidationAtAnyFieldInValidationForm"
