"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка успешной отправки простой формы регистрации со всеми заполненными полями","11291","Успешная отправка простой формы регистрации","Smoke Tests","Tue Mar 03 13:35:14 UTC 2026","passed","Tue Mar 03 13:35:26 UTC 2026","tests.FormsTests","Simple Registration Form","tests.FormsTests","registerWithFullFilledSimpleRegistrationForm"
"Проверка отправки формы с пройденной валидацией","1924","Успешная отправка формы регистрации с валидацией","Smoke Tests","Tue Mar 03 13:35:28 UTC 2026","passed","Tue Mar 03 13:35:30 UTC 2026","tests.FormsTests","Simple Registration Form","tests.FormsTests","registerWithFullValidatedFormWithValidation"
