"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка отправки формы с пройденной валидацией","2421","Успешная отправка формы регистрации с валидацией","Smoke Tests","Tue Apr 07 14:04:49 UTC 2026","passed","Tue Apr 07 14:04:52 UTC 2026","tests.FormsTests","Simple Registration Form","tests.FormsTests","registerWithFullValidatedFormWithValidation"
"Проверка успешной отправки простой формы регистрации со всеми заполненными полями","9982","Успешная отправка простой формы регистрации","Smoke Tests","Tue Apr 07 14:04:39 UTC 2026","passed","Tue Apr 07 14:04:49 UTC 2026","tests.FormsTests","Simple Registration Form","tests.FormsTests","registerWithFullFilledSimpleRegistrationForm"
