"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1747","Попытка отправки формы с валидацией с не пройденной валидацией по полю","All Tests","Tue Jan 20 12:15:50 UTC 2026","passed","Tue Jan 20 12:15:51 UTC 2026","tests.FormsTests","Forms Tests","tests.FormsTests","tryToRegisterWithFailedValidationAtAnyFieldInValidationForm"
"","1765","Попытка отправки простой формы регистрации с пустым аттрибутом","All Tests","Tue Jan 20 12:15:39 UTC 2026","passed","Tue Jan 20 12:15:40 UTC 2026","tests.FormsTests","Forms Tests","tests.FormsTests","tryToRegisterWithAnyEmptyAttributeInSimpleRegistrationForm"
"","1770","Попытка отправки формы с валидацией с не пройденной валидацией по полю","All Tests","Tue Jan 20 12:15:48 UTC 2026","passed","Tue Jan 20 12:15:50 UTC 2026","tests.FormsTests","Forms Tests","tests.FormsTests","tryToRegisterWithFailedValidationAtAnyFieldInValidationForm"
"","1745","Попытка отправки формы с валидацией с не пройденной валидацией по полю","All Tests","Tue Jan 20 12:15:55 UTC 2026","passed","Tue Jan 20 12:15:57 UTC 2026","tests.FormsTests","Forms Tests","tests.FormsTests","tryToRegisterWithFailedValidationAtAnyFieldInValidationForm"
"","1720","Попытка отправки формы с валидацией с не пройденной валидацией по полю","All Tests","Tue Jan 20 12:15:51 UTC 2026","passed","Tue Jan 20 12:15:53 UTC 2026","tests.FormsTests","Forms Tests","tests.FormsTests","tryToRegisterWithFailedValidationAtAnyFieldInValidationForm"
"","10575","Успешная отправка простой формы регистрации","All Tests","Tue Jan 20 12:15:25 UTC 2026","passed","Tue Jan 20 12:15:36 UTC 2026","tests.FormsTests","Forms Tests","tests.FormsTests","registerWithFullFilledSimpleRegistrationForm"
"","1725","Попытка отправки формы с валидацией с не пройденной валидацией по полю","All Tests","Tue Jan 20 12:15:57 UTC 2026","passed","Tue Jan 20 12:15:59 UTC 2026","tests.FormsTests","Forms Tests","tests.FormsTests","tryToRegisterWithFailedValidationAtAnyFieldInValidationForm"
"","1817","Успешная отправка формы регистрации с валидацией","All Tests","Tue Jan 20 12:15:36 UTC 2026","passed","Tue Jan 20 12:15:38 UTC 2026","tests.FormsTests","Forms Tests","tests.FormsTests","registerWithFullValidatedFormWithValidation"
"","1653","Попытка отправки простой формы регистрации с пустым аттрибутом","All Tests","Tue Jan 20 12:15:44 UTC 2026","passed","Tue Jan 20 12:15:46 UTC 2026","tests.FormsTests","Forms Tests","tests.FormsTests","tryToRegisterWithAnyEmptyAttributeInSimpleRegistrationForm"
"","1734","Попытка отправки простой формы регистрации с пустым аттрибутом","All Tests","Tue Jan 20 12:15:40 UTC 2026","passed","Tue Jan 20 12:15:42 UTC 2026","tests.FormsTests","Forms Tests","tests.FormsTests","tryToRegisterWithAnyEmptyAttributeInSimpleRegistrationForm"
"","1729","Попытка отправки формы с валидацией с не пройденной валидацией по полю","All Tests","Tue Jan 20 12:15:53 UTC 2026","passed","Tue Jan 20 12:15:55 UTC 2026","tests.FormsTests","Forms Tests","tests.FormsTests","tryToRegisterWithFailedValidationAtAnyFieldInValidationForm"
"","1759","Попытка отправки простой формы регистрации с пустым аттрибутом","All Tests","Tue Jan 20 12:15:42 UTC 2026","passed","Tue Jan 20 12:15:44 UTC 2026","tests.FormsTests","Forms Tests","tests.FormsTests","tryToRegisterWithAnyEmptyAttributeInSimpleRegistrationForm"
"","1679","Попытка отправки простой формы регистрации с пустым аттрибутом","All Tests","Tue Jan 20 12:15:46 UTC 2026","passed","Tue Jan 20 12:15:48 UTC 2026","tests.FormsTests","Forms Tests","tests.FormsTests","tryToRegisterWithAnyEmptyAttributeInSimpleRegistrationForm"
