"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1858","Успешная отправка формы регистрации с валидацией","All Tests","Tue Jan 20 11:56:09 UTC 2026","passed","Tue Jan 20 11:56:11 UTC 2026","tests.FormsTests","Forms Tests","tests.FormsTests","registerWithFullValidatedFormWithValidation"
"","1905","Попытка отправки простой формы регистрации с пустым аттрибутом","All Tests","Tue Jan 20 11:56:12 UTC 2026","passed","Tue Jan 20 11:56:14 UTC 2026","tests.FormsTests","Forms Tests","tests.FormsTests","tryToRegisterWithAnyEmptyAttributeInSimpleRegistrationForm"
"","1831","Попытка отправки формы с валидацией с не пройденной валидацией по полю","All Tests","Tue Jan 20 11:56:27 UTC 2026","passed","Tue Jan 20 11:56:29 UTC 2026","tests.FormsTests","Forms Tests","tests.FormsTests","tryToRegisterWithFailedValidationAtAnyFieldInValidationForm"
"","1890","Попытка отправки формы с валидацией с не пройденной валидацией по полю","All Tests","Tue Jan 20 11:56:21 UTC 2026","passed","Tue Jan 20 11:56:23 UTC 2026","tests.FormsTests","Forms Tests","tests.FormsTests","tryToRegisterWithFailedValidationAtAnyFieldInValidationForm"
"","1760","Попытка отправки простой формы регистрации с пустым аттрибутом","All Tests","Tue Jan 20 11:56:19 UTC 2026","passed","Tue Jan 20 11:56:21 UTC 2026","tests.FormsTests","Forms Tests","tests.FormsTests","tryToRegisterWithAnyEmptyAttributeInSimpleRegistrationForm"
"","1757","Попытка отправки простой формы регистрации с пустым аттрибутом","All Tests","Tue Jan 20 11:56:14 UTC 2026","passed","Tue Jan 20 11:56:16 UTC 2026","tests.FormsTests","Forms Tests","tests.FormsTests","tryToRegisterWithAnyEmptyAttributeInSimpleRegistrationForm"
"","1792","Попытка отправки формы с валидацией с не пройденной валидацией по полю","All Tests","Tue Jan 20 11:56:31 UTC 2026","passed","Tue Jan 20 11:56:32 UTC 2026","tests.FormsTests","Forms Tests","tests.FormsTests","tryToRegisterWithFailedValidationAtAnyFieldInValidationForm"
"","1600","Попытка отправки простой формы регистрации с пустым аттрибутом","All Tests","Tue Jan 20 11:56:17 UTC 2026","passed","Tue Jan 20 11:56:19 UTC 2026","tests.FormsTests","Forms Tests","tests.FormsTests","tryToRegisterWithAnyEmptyAttributeInSimpleRegistrationForm"
"","1781","Попытка отправки формы с валидацией с не пройденной валидацией по полю","All Tests","Tue Jan 20 11:56:29 UTC 2026","passed","Tue Jan 20 11:56:31 UTC 2026","tests.FormsTests","Forms Tests","tests.FormsTests","tryToRegisterWithFailedValidationAtAnyFieldInValidationForm"
"","1805","Попытка отправки простой формы регистрации с пустым аттрибутом","All Tests","Tue Jan 20 11:56:16 UTC 2026","passed","Tue Jan 20 11:56:17 UTC 2026","tests.FormsTests","Forms Tests","tests.FormsTests","tryToRegisterWithAnyEmptyAttributeInSimpleRegistrationForm"
"","9700","Успешная отправка простой формы регистрации","All Tests","Tue Jan 20 11:55:59 UTC 2026","passed","Tue Jan 20 11:56:09 UTC 2026","tests.FormsTests","Forms Tests","tests.FormsTests","registerWithFullFilledSimpleRegistrationForm"
"","1790","Попытка отправки формы с валидацией с не пройденной валидацией по полю","All Tests","Tue Jan 20 11:56:23 UTC 2026","passed","Tue Jan 20 11:56:25 UTC 2026","tests.FormsTests","Forms Tests","tests.FormsTests","tryToRegisterWithFailedValidationAtAnyFieldInValidationForm"
"","1788","Попытка отправки формы с валидацией с не пройденной валидацией по полю","All Tests","Tue Jan 20 11:56:25 UTC 2026","passed","Tue Jan 20 11:56:27 UTC 2026","tests.FormsTests","Forms Tests","tests.FormsTests","tryToRegisterWithFailedValidationAtAnyFieldInValidationForm"
