"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2113","Проверка валидации полей и попытка отправить форму","All Tests","Mon Jan 19 12:37:58 UTC 2026","passed","Mon Jan 19 12:38:00 UTC 2026","tests.ValidationFormTest","Form With Validation","tests.ValidationFormTest","trySendFormWithNotValidatedFilledFields"
"","2169","Попытка отправки формы без обязательного атрибута","All Tests","Mon Jan 19 12:37:45 UTC 2026","passed","Mon Jan 19 12:37:47 UTC 2026","tests.SimpleRegistrationFormTest","Simple Registration Form","tests.SimpleRegistrationFormTest","tryToRegisterWithSomeEmptyValueInForm"
"","2130","Проверка валидации полей и попытка отправить форму","All Tests","Mon Jan 19 12:38:06 UTC 2026","passed","Mon Jan 19 12:38:08 UTC 2026","tests.ValidationFormTest","Form With Validation","tests.ValidationFormTest","trySendFormWithNotValidatedFilledFields"
"","2078","Проверка успешной отправки формы","All Tests","Mon Jan 19 12:37:53 UTC 2026","passed","Mon Jan 19 12:37:55 UTC 2026","tests.ValidationFormTest","Form With Validation","tests.ValidationFormTest","sendFormWithValidatedFilledFields"
"","1992","Попытка отправки формы без обязательного атрибута","All Tests","Mon Jan 19 12:37:50 UTC 2026","passed","Mon Jan 19 12:37:52 UTC 2026","tests.SimpleRegistrationFormTest","Simple Registration Form","tests.SimpleRegistrationFormTest","tryToRegisterWithSomeEmptyValueInForm"
"","2010","Попытка отправки формы без обязательного атрибута","All Tests","Mon Jan 19 12:37:48 UTC 2026","passed","Mon Jan 19 12:37:50 UTC 2026","tests.SimpleRegistrationFormTest","Simple Registration Form","tests.SimpleRegistrationFormTest","tryToRegisterWithSomeEmptyValueInForm"
"","1643","Попытка отправки формы без обязательного атрибута","All Tests","Mon Jan 19 12:37:52 UTC 2026","passed","Mon Jan 19 12:37:53 UTC 2026","tests.SimpleRegistrationFormTest","Simple Registration Form","tests.SimpleRegistrationFormTest","tryToRegisterWithSomeEmptyValueInForm"
"","2123","Попытка отправки формы без обязательного атрибута","All Tests","Mon Jan 19 12:37:43 UTC 2026","passed","Mon Jan 19 12:37:45 UTC 2026","tests.SimpleRegistrationFormTest","Simple Registration Form","tests.SimpleRegistrationFormTest","tryToRegisterWithSomeEmptyValueInForm"
"","1813","Проверка валидации полей и попытка отправить форму","All Tests","Mon Jan 19 12:38:00 UTC 2026","passed","Mon Jan 19 12:38:02 UTC 2026","tests.ValidationFormTest","Form With Validation","tests.ValidationFormTest","trySendFormWithNotValidatedFilledFields"
"","1875","Проверка валидации полей и попытка отправить форму","All Tests","Mon Jan 19 12:38:02 UTC 2026","passed","Mon Jan 19 12:38:04 UTC 2026","tests.ValidationFormTest","Form With Validation","tests.ValidationFormTest","trySendFormWithNotValidatedFilledFields"
"","2153","Проверка валидации полей и попытка отправить форму","All Tests","Mon Jan 19 12:38:04 UTC 2026","passed","Mon Jan 19 12:38:06 UTC 2026","tests.ValidationFormTest","Form With Validation","tests.ValidationFormTest","trySendFormWithNotValidatedFilledFields"
"","9812","Проверка успешной отправки формы","All Tests","Mon Jan 19 12:37:33 UTC 2026","passed","Mon Jan 19 12:37:42 UTC 2026","tests.SimpleRegistrationFormTest","Simple Registration Form","tests.SimpleRegistrationFormTest","registerWithFullFilledForm"
"","2064","Проверка валидации полей и попытка отправить форму","All Tests","Mon Jan 19 12:37:56 UTC 2026","passed","Mon Jan 19 12:37:58 UTC 2026","tests.ValidationFormTest","Form With Validation","tests.ValidationFormTest","trySendFormWithNotValidatedFilledFields"
